0.000000,-0.067323,0.037546,-0.181449
9.695313,0.010531,0.036968,-0.093683
19.406250,0.087880,0.065744,0.089853
29.109375,0.112030,0.144459,0.297091
38.812500,0.016309,0.169898,0.312133
48.523438,-0.003144,0.163667,0.180874
58.218750,-0.069350,0.159526,0.146359
67.929688,-0.031702,0.147987,0.136635
77.632813,0.025783,0.090940,0.163373
87.335938,0.025970,0.138759,0.162241
97.039063,-0.024496,0.160079,0.166198
106.750000,-0.095031,0.174033,0.141902
116.445313,-0.168841,0.163938,0.087004
126.156250,-0.171347,0.163324,0.051528
135.859375,-0.121240,0.145926,0.078437
145.562500,-0.082419,0.164134,0.063116
155.273438,-0.033571,0.139179,0.024437
164.968750,0.000862,0.174105,0.114295
174.679688,0.020214,0.220773,0.194641
184.414063,-0.013770,0.236070,0.151294
194.117188,-0.038914,0.272613,0.094252
203.820313,-0.018989,0.404395,0.037767
213.523438,0.060856,0.590834,-0.016470
223.234375,0.079617,0.917929,0.014614
232.937500,0.058060,1.456797,-0.195759
242.640625,-0.095051,2.083175,-0.285134
252.343750,-0.373256,2.969310,0.033166
262.054688,-0.545720,3.676968,0.590685
271.750000,-0.863026,4.347998,0.926533
281.460938,-1.274437,5.155466,0.978057
291.164063,-1.035605,5.796182,1.525351
300.867188,-0.925508,6.584310,1.948411
310.570313,-0.588396,6.850679,2.478440
320.281250,0.038014,7.549891,3.273353
329.984375,0.275578,7.379024,3.723718
339.687500,0.406033,6.876842,3.609432
349.390625,0.321226,6.446022,2.917748
359.093750,0.265416,5.810020,1.784461
368.804688,0.373269,4.858078,0.612346
378.500000,0.515997,3.901706,-0.476730
388.210938,0.452094,2.933506,-1.358980
397.914063,0.221524,1.992837,-1.813665
407.617188,-0.177869,1.091586,-1.628972
417.320313,-0.562981,0.209644,-0.720078
427.031250,-0.667078,-0.640380,0.794689
436.734375,-0.478256,-1.885508,2.429696
446.437500,-0.423358,-2.376054,2.870264
456.140625,-0.188137,-3.749767,3.152888
465.875000,-0.154074,-4.448060,2.537889
475.585938,-0.238043,-5.302508,1.729685
485.281250,-0.169022,-5.605033,0.515095
494.992188,0.096381,-6.112188,-0.885660
504.695313,0.486192,-6.972717,-1.394297
514.398438,0.627521,-7.250166,-0.760456
524.109375,0.713080,-7.142703,0.255362
533.804688,0.359231,-6.859985,1.287035
543.515625,-0.019193,-7.002295,1.997241
553.218750,-0.164695,-6.805361,2.456475
562.921875,-0.279629,-6.404062,2.265624
572.625000,0.051424,-6.677291,1.977470
582.335938,0.183766,-6.441562,0.992688
592.031250,0.465089,-6.475881,0.062235
601.742188,0.447251,-6.163323,-1.010244
611.445313,0.065067,-5.900802,-1.189317
621.148438,-0.449205,-5.511736,-0.919173
630.859375,-0.842314,-5.151838,-0.581307
640.554688,-0.997367,-4.635091,-0.237659
650.265625,-0.940522,-4.155395,-0.031852
659.968750,-0.874443,-3.633955,0.022032
669.671875,-0.710732,-3.209332,0.060684
679.375000,-0.460882,-2.821612,-0.015266
689.085938,-0.176508,-2.480237,-0.198452
698.781250,0.026777,-2.051346,-0.458875
708.492188,0.107513,-1.477783,-0.745105
718.203125,0.205633,-1.020017,-1.149616
727.898438,0.360364,-0.677603,-1.553077
737.609375,0.353845,-0.314001,-1.780010
747.304688,0.222419,-0.134374,-1.767646
757.046875,0.433334,-0.138055,-1.483814
766.742188,0.617924,-0.097743,-0.741275
776.453125,0.523525,0.038741,-0.233684
786.164063,0.228910,0.397425,0.143936
795.859375,0.457320,0.600375,0.614002
805.570313,1.025587,0.611893,0.778176
815.273438,1.652706,0.771048,0.403150
824.976563,2.166356,0.944052,-0.174248
834.679688,2.362844,0.964241,-0.619334
844.390625,1.908776,1.209267,-1.079200
854.085938,1.229791,1.452303,-1.349326
863.796875,0.592614,1.426803,-1.203912
873.500000,0.346678,1.429406,-0.348997
883.203125,0.198032,1.473330,0.233936
892.914063,0.114917,1.426232,0.451204
902.609375,-0.028543,1.562454,0.343467
912.320313,-0.278006,1.712088,-0.146695
922.023438,-0.484557,1.799449,-0.467080
931.726563,-0.586484,1.746546,-0.263808
941.429688,-0.734611,1.613136,0.062526
951.140625,-1.140272,1.532372,0.252519
960.835938,-1.339476,1.321976,0.301979
970.546875,-1.102491,1.347044,0.211973
980.250000,-0.458478,1.471032,-0.091876
989.953125,0.114288,1.592031,-0.419407
999.664063,0.248311,1.618135,-0.374023
1009.367188,0.007306,1.614106,-0.245203
1019.070313,-0.329155,1.417406,-0.148748
1028.773438,-0.741989,1.333782,-0.045591
1038.476563,-1.079987,1.536814,0.256207
1048.179688,-0.999272,1.705267,0.658200
1057.890625,-0.747877,1.707133,0.821643
1067.585938,-0.510365,1.513899,0.473892
1077.296875,-0.161704,1.461077,0.491270
1087.000000,-0.066483,1.336153,0.464077
1096.703125,-0.085087,1.146338,0.111188
1106.414063,-0.079200,1.131337,-0.044952
1116.117188,-0.127458,1.074063,-0.047467
1125.820313,-0.261122,1.029520,0.096003
1135.523438,-0.335833,0.985477,0.467263
1145.234375,-0.384373,0.891030,0.803483
1154.929688,-0.407769,0.738308,0.888082
1164.640625,-0.437761,0.679921,0.829962
1174.335938,-0.410012,0.610703,0.600461
1184.046875,-0.409843,0.562129,0.332043
1193.750000,-0.434186,0.527811,0.115095
1203.453125,-0.420630,0.472317,0.100669
1213.164063,-0.290714,0.381308,0.250349
1222.867188,-0.261730,0.316630,0.369131
1232.570313,-0.371811,0.222972,0.222025
