0.000000,-0.026300,0.106600,0.143400
10.000244,0.107700,0.146600,0.062100
20.000000,0.212400,0.206300,-0.019000
30.000244,0.318300,0.256100,-0.110100
40.000000,0.279100,0.217600,-0.132700
50.000244,0.174100,0.149900,-0.077600
60.000000,0.022600,0.082400,-0.023600
70.000244,-0.176600,0.044600,-0.049100
80.000000,-0.259000,0.046300,0.012700
90.000244,-0.216200,0.126800,0.044000
100.000000,-0.146200,0.256500,0.055200
110.000244,-0.067900,0.346900,0.027600
120.000000,-0.000500,0.535400,-0.058700
130.000244,0.095600,0.802700,-0.107400
140.000000,0.113500,1.237400,-0.118900
150.000244,0.102600,1.976600,-0.220700
160.000000,0.043600,2.902700,-0.285200
170.000244,-0.071800,4.035800,-0.334200
180.000000,-0.283900,5.425500,-0.153500
190.000244,-0.194600,6.885700,0.442500
200.000000,0.162200,8.317699,1.378900
210.000244,0.453200,9.454800,2.965700
220.000000,0.546100,10.500999,4.552100
230.000244,0.388600,11.464100,5.291500
240.000000,-0.112100,12.098700,5.821000
250.000244,-0.211700,12.384700,6.162100
260.000000,0.399800,12.389500,6.065600
270.000244,1.231700,12.484600,5.585700
280.000000,1.442100,12.661600,5.132600
290.000244,0.965600,12.168099,4.433700
300.000000,0.366000,11.438300,3.962400
310.000244,0.459600,10.679000,3.874300
320.000000,0.844200,9.517000,3.978200
330.000244,1.122900,8.129300,4.158600
340.000000,1.347000,6.751900,4.181400
350.000244,1.508100,5.169800,3.579700
360.000000,1.244400,3.463400,2.675500
370.000244,0.663800,1.556600,2.037100
380.000000,-0.070200,-0.735500,1.843200
390.000244,-0.598800,-2.855000,2.220500
400.000000,-0.694800,-5.034000,3.014400
410.000244,-0.960200,-7.422900,3.631400
420.000000,-1.547900,-9.549100,3.625600
430.000244,-2.295800,-11.529699,2.365400
440.000000,-2.424900,-13.140100,1.327000
450.000244,-1.831000,-14.011000,0.548000
460.000000,-1.235900,-14.627899,1.018900
470.000244,-0.763100,-15.249900,2.681500
480.000000,-0.077400,-15.592500,4.314400
490.000244,0.170100,-16.073000,5.425800
500.000000,0.182100,-16.559799,5.211300
510.000244,0.117300,-16.816500,3.781800
520.000000,0.068300,-16.678400,2.265200
530.000244,0.038700,-16.384300,1.167600
540.000000,0.663800,-15.711400,0.667400
550.000244,1.515900,-15.052500,0.863700
560.000000,2.062100,-14.641399,1.440600
570.000244,2.121200,-14.447200,1.728100
580.000000,1.566100,-14.299399,1.140600
590.000244,0.716300,-14.088900,0.386400
600.000000,0.276800,-13.546300,0.095500
610.000244,0.399800,-12.948199,-0.463300
620.000000,0.188900,-12.411500,-1.512100
630.000244,-0.284200,-11.353200,-1.840400
640.000000,-0.828500,-10.786400,-1.436500
650.000244,-1.271900,-10.260500,-0.693500
660.000000,-1.400700,-9.508200,0.071300
670.000244,-1.369700,-8.653700,0.778200
680.000000,-0.549800,-7.340500,1.132000
690.000244,0.327700,-5.634200,1.259200
700.000000,0.390100,-4.160900,1.242700
710.000244,-0.384100,-3.362600,0.031000
720.000000,-1.411300,-3.349300,-1.785300
730.000244,-2.686400,-3.525100,-3.039700
740.000000,-3.500400,-3.813900,-4.461200
750.000244,-3.058500,-4.169100,-4.852300
760.000000,-1.566200,-3.522500,-3.451900
770.000244,0.883400,-1.563700,-0.556900
780.000000,2.736200,0.736800,3.533700
790.000244,2.553000,2.652900,6.410000
800.000000,1.317000,3.432400,5.966600
810.000244,0.355900,3.149900,3.917500
820.000000,-0.338800,2.339400,2.082300
830.000244,-0.101800,2.627900,1.258300
840.000000,0.808600,3.753800,2.041100
850.000244,2.487900,6.249600,4.079400
860.000000,3.416900,9.155399,5.335200
870.000244,2.870600,10.359600,5.799600
880.000000,1.073400,11.228100,4.592800
890.000244,0.367700,12.083300,3.744500
900.000000,0.986400,12.175799,4.298200
910.000244,2.209500,12.738000,6.064300
920.000000,3.255400,13.989200,7.955400
930.000244,4.786400,15.745000,9.774199
940.000000,6.030800,16.634800,10.996400
950.000244,5.475300,16.424900,11.059700
960.000000,3.855200,15.705800,8.300400
970.000244,2.131700,14.799000,4.659100
980.000000,1.433500,14.014700,2.307500
990.000244,1.174100,12.806100,1.412400
1000.000000,1.185900,11.238800,2.057000
1010.000244,1.399400,9.770900,3.177800
1020.000000,1.203200,8.125000,3.986800
1030.000244,1.075600,6.562400,3.972200
1040.000000,0.980900,5.161100,3.314800
1050.000244,0.647800,3.796000,2.315000
1060.000000,0.309200,2.578200,1.320500
1070.000244,0.233300,1.539700,0.268500
1080.000000,0.218600,0.750900,-0.569800
1090.000244,-0.011200,-0.011800,-1.249400
1100.000000,-0.123100,-0.894700,-1.580700
1110.000244,-0.173800,-1.740400,-1.519400
1120.000000,-0.129700,-2.490500,-1.109100
1130.000244,0.033500,-3.185100,-0.783400
1140.000000,0.192300,-3.825000,-0.769600
1150.000244,0.299000,-4.381600,-0.922100
1160.000000,0.125500,-4.884800,-0.548300
1170.000244,-0.254500,-5.305900,-0.327100
1180.000000,-0.152500,-5.165300,-0.212800
1190.000244,-0.340900,-5.542700,0.062700
1200.000000,-0.799800,-5.771700,0.160700
1210.000244,-1.121600,-5.666600,0.300800
1220.000000,-1.138200,-5.472500,0.385900
1230.000244,-0.866000,-5.219100,0.248100
1240.000000,-0.545600,-4.935900,-0.014400
1250.000244,-0.183900,-4.711100,-0.274900
1260.000000,0.005300,-4.436900,-0.470000
1270.000244,0.052000,-4.015000,-0.517200
