0.000000,-0.120800,1.538200,0.423400
9.999023,-0.197400,1.714600,0.533400
20.000000,-0.332200,1.881100,0.556700
30.000000,-0.339500,2.125900,0.434600
40.000000,-0.258400,2.458900,0.186600
50.000000,-0.030200,2.939000,-0.129200
60.000000,0.316000,3.478000,-0.270100
70.000000,0.556200,4.085800,-0.217500
80.000000,0.731400,4.703500,-0.216200
90.000977,1.077900,5.497800,-0.255400
100.000000,1.381600,6.508100,0.192900
110.000000,1.392300,6.969500,0.549900
120.000000,0.842200,7.176300,0.660200
130.000000,-0.123300,6.961800,1.045600
140.000000,-0.706700,7.052000,1.295000
150.000000,-1.121300,7.074200,2.681400
160.000000,-1.268000,7.007600,3.757000
169.999023,-1.338900,6.851200,4.348900
180.000000,-1.287600,6.349600,4.267300
190.000000,-1.074200,5.875800,3.472300
200.000000,-1.066200,5.205800,2.368700
210.000000,-1.080800,4.399700,1.202100
220.000000,-1.351300,3.350300,0.333600
230.000000,-1.742100,2.018300,-0.158700
240.000000,-1.952600,0.844400,-0.261900
250.000977,-1.643900,0.112000,0.411500
260.000000,-1.001800,-0.296900,1.646500
270.000000,-0.532700,-1.088500,3.007900
280.000000,-0.253800,-2.085400,4.010200
290.000000,0.051200,-3.021500,4.334900
300.000000,0.285100,-3.885600,3.755900
310.000000,0.292100,-4.745000,2.412900
320.000000,-0.015000,-5.854000,0.836900
329.999023,0.066500,-6.753200,-0.215200
340.000000,0.292800,-7.336800,-0.547900
350.000000,0.628500,-7.813400,-0.481800
360.000000,0.820200,-8.293900,0.044500
370.000000,1.084300,-8.581400,0.772800
380.000000,1.081800,-8.802000,1.594100
390.000000,0.990600,-8.925000,2.213700
400.000000,0.791200,-8.997600,2.326000
410.000977,0.307400,-9.312600,1.996300
420.000000,0.192500,-9.565800,1.116400
430.000000,0.254300,-9.817400,0.052900
440.000000,0.207200,-10.118000,-0.876700
450.000000,0.137300,-10.215000,-1.622200
460.000000,0.112400,-10.042000,-2.131500
470.000000,0.162800,-9.737700,-2.212500
480.000000,0.300300,-9.440200,-1.808200
489.999023,0.379100,-9.178699,-1.123200
500.000000,0.409500,-9.069000,-0.396600
510.000000,0.527000,-9.050000,0.340300
520.000000,0.681000,-8.983000,0.739600
530.000000,0.645100,-8.818399,0.773500
540.000000,0.156100,-8.537200,0.586300
550.000000,-0.363800,-8.199500,0.241600
560.000000,-0.533300,-7.796200,0.009600
570.000977,-0.331800,-7.395900,-0.169400
580.000000,-0.040300,-7.174500,-0.157200
590.000000,0.372800,-7.033200,0.066100
600.000000,0.643700,-6.844200,0.490500
610.000000,0.665800,-6.371700,0.967600
620.000000,0.378600,-5.536600,1.634700
630.000000,-0.062600,-4.778700,2.505700
640.000000,-0.355300,-4.037600,3.558900
649.999023,-0.695500,-3.223500,4.011700
660.000000,-1.094000,-2.365700,3.608700
670.000000,-1.140300,-2.013600,2.335600
680.000000,-0.692500,-1.697900,0.951100
690.000000,-0.079200,-0.704000,0.232400
700.000000,0.789100,0.546000,0.203900
710.000000,1.322800,1.836700,0.819700
720.000000,0.463500,2.845600,1.612800
730.000977,-0.511400,3.377100,2.349800
740.000000,-0.394200,4.029400,2.435800
750.000000,0.056300,4.596100,2.211100
760.000000,0.713500,5.331400,1.929200
770.000000,1.714300,6.647500,1.650900
780.000000,2.691600,8.015600,1.472700
790.000000,2.537800,8.907400,1.622400
800.000000,1.335800,9.627700,1.736900
809.999023,0.511700,10.078199,2.248200
820.000000,0.135200,10.580600,2.875500
830.000000,-0.210100,11.122600,3.375000
840.000000,-0.133000,11.315599,3.421500
850.000000,-0.261000,11.444799,3.476400
860.000000,-1.121600,11.429000,3.058300
870.000000,-2.020600,11.597099,2.783400
880.000000,-2.619600,11.763100,2.775300
890.000977,-3.039800,11.650900,2.783200
900.000000,-3.031000,11.336100,2.579700
910.000000,-2.841700,10.670400,2.295200
920.000000,-2.463600,9.958200,2.055200
930.041016,-1.964100,9.112000,2.082300
940.000000,-1.379600,8.152900,2.108900
950.000000,-0.754600,7.326900,2.114100
960.000000,-0.201400,6.341200,1.948700
969.999023,0.254900,5.324500,1.669400
980.000000,0.519600,4.375800,1.361600
990.000000,0.654100,3.515900,1.032700
1000.000000,0.522100,2.627700,0.444900
1010.000000,0.357800,1.711800,-0.208100
1020.000000,0.207800,0.729500,-0.920100
1030.000000,0.186800,-0.171400,-1.539200
1040.000000,0.301400,-0.892800,-1.904000
1050.000977,0.404700,-1.365900,-1.999600
1060.000000,0.447900,-1.895000,-1.710900
1070.000000,0.480900,-2.343100,-1.176100
1080.000000,0.661700,-2.720800,-0.577900
1090.000000,0.610300,-3.126800,-0.056700
1100.000000,0.435900,-3.630500,0.051200
1110.000000,0.264100,-3.996600,-0.231600
1120.000000,0.121100,-4.127100,-0.495200
1129.999023,0.112200,-4.139500,-0.625900
1140.000000,0.108800,-4.200400,-0.647900
1150.000000,0.278000,-4.103700,-0.300600
1160.000000,0.534900,-3.967100,0.475000
1170.000000,0.521500,-3.947800,1.331000
1180.000000,0.317000,-3.889000,1.657400
1190.000000,0.184000,-3.722600,1.587300
1200.000000,-0.035800,-3.605400,1.474700
1210.000977,-0.226000,-3.419800,1.033500
1220.000000,-0.241000,-3.195000,0.731300
1230.000000,-0.444000,-2.911300,0.416300
1240.000000,-0.268300,-2.745100,0.214000
1250.000000,-0.390800,-2.676900,0.330200
1260.000000,-0.438500,-2.402600,0.127500
1270.000000,-0.391100,-2.040000,0.096800
