0.000000,0.254400,0.533800,-0.012300
10.000000,0.225800,0.682000,0.059600
20.000000,0.197200,0.996900,0.141500
30.000000,0.002200,1.174500,-0.158700
40.000000,0.158500,1.813400,0.293600
50.000000,0.178400,2.246500,0.559100
60.000000,0.317400,2.796400,0.652900
70.007813,0.369300,3.531900,0.838700
80.000000,0.295400,4.345500,1.105000
90.000000,0.155600,5.119300,1.344400
100.000000,0.212600,6.000400,1.802400
110.000000,0.171100,6.723300,2.189800
120.000000,0.284500,7.630000,2.493600
130.000000,0.415600,8.288600,2.384400
140.000000,0.380900,8.453899,2.216700
150.000000,0.241900,8.342600,2.250900
160.000000,0.243700,7.720300,2.492800
170.000000,0.570600,6.960200,2.638200
180.000000,0.801800,6.101500,2.659600
190.000000,0.693800,4.977900,2.313900
200.000000,0.492900,3.639100,1.855300
210.000000,0.228000,2.252600,1.203800
220.000000,0.103400,0.829100,0.542300
230.000000,-0.058600,-0.522600,-0.008000
240.000000,-0.034300,-1.763200,-0.318000
250.000000,-0.030700,-2.951700,-0.238200
260.000000,-0.116600,-4.059200,0.061000
270.000000,-0.156000,-4.978700,0.326300
280.000000,-0.179000,-5.955600,0.364200
290.000000,-0.123000,-6.891300,0.471900
300.000000,0.048300,-7.661800,0.567700
310.000000,0.258100,-8.137000,0.769400
320.000000,0.295300,-8.612300,0.834100
330.000000,0.080400,-9.126599,0.628400
340.007813,0.053200,-9.248500,0.349200
350.000000,-0.013000,-9.458899,0.150900
360.000000,-0.126700,-9.679800,0.070100
370.000000,-0.083800,-9.813200,0.116100
380.000000,0.202300,-9.780800,0.318700
390.000000,0.271800,-9.749400,0.482800
400.000000,-0.041000,-9.748000,0.326900
410.000000,-0.404600,-9.472500,0.038800
420.000000,-0.722400,-9.030800,-0.253300
430.000000,-0.975800,-8.697500,-0.696100
440.000000,-0.969300,-8.315700,-1.250200
450.000000,-0.771000,-7.875800,-1.683000
460.000000,-0.367900,-7.613300,-1.762200
470.000000,-0.178800,-7.518800,-1.716900
480.000000,-0.331000,-7.484400,-1.695700
490.000000,-0.493800,-7.304000,-1.641100
500.000000,-0.426000,-6.761700,-1.131100
510.000000,-0.699700,-6.200400,-0.861300
520.000000,-0.563800,-5.668800,-0.353300
530.000000,-0.965400,-4.587400,-0.407100
540.000000,-1.364300,-3.102500,-0.376200
550.000000,-1.463000,-1.890300,-0.483400
560.000000,-1.682300,-0.381900,-0.231600
570.000000,-1.346700,1.334800,0.253200
580.000000,-0.419300,2.956400,0.293400
590.000000,0.581500,4.521700,-0.707200
600.000000,0.658900,6.844700,-0.665100
609.992188,1.335700,8.906099,-0.036900
620.000000,1.351900,9.980300,-0.897100
630.000000,1.708900,11.117100,-0.686100
640.000000,1.631200,11.934299,0.149800
650.000000,1.918100,12.548400,1.477500
660.000000,2.038400,13.065900,2.827500
670.000000,2.128700,13.170099,3.632300
680.000000,1.688500,12.858600,3.821100
690.000000,1.167500,12.237599,3.474900
700.000000,1.081600,11.307000,2.895100
710.007813,0.959600,10.028299,2.477200
720.000000,0.799800,8.530100,2.450600
730.000000,0.580600,6.999400,2.625500
740.000000,0.399700,5.367700,2.717600
750.000000,0.170000,3.722800,2.424100
760.000000,-0.020000,2.212200,1.891700
770.000000,-0.200100,0.885600,1.049200
780.000000,-0.145200,-0.295000,0.176400
790.000000,0.095200,-1.296900,-0.485500
800.000000,0.239300,-2.086300,-1.077000
810.000000,0.425800,-2.655800,-1.470900
820.000000,0.283000,-3.213400,-1.514300
830.000000,-0.061300,-3.719500,-1.259400
840.000000,-0.266700,-4.056900,-0.782500
850.000000,-0.365100,-4.147700,-0.411700
860.000000,-0.593300,-4.208600,-0.239200
870.000000,-0.834500,-4.278800,-0.637400
880.000000,-1.072600,-4.221200,-0.937700
890.000000,-0.996600,-3.800300,-0.796800
900.000000,-0.643100,-3.388600,-0.629400
910.000000,-0.430100,-3.162200,-0.575600
920.000000,-0.229100,-2.679500,-0.137300
930.000000,0.000000,-2.293800,0.293400
940.000000,0.074400,-1.927000,0.425600
950.000000,0.024100,-1.569800,0.271900
960.000000,-0.025500,-1.251700,-0.029200
970.000000,-0.164000,-0.884300,-0.332100
979.992188,-0.253800,-0.565100,-0.276200
990.000000,-0.176300,-0.284200,0.049500
1000.000000,-0.117300,-0.012600,0.353100
1010.000000,-0.155200,0.170700,0.637500
1020.007813,-0.251400,0.353700,0.699200
1030.000000,-0.318500,0.536100,0.686800
1040.000000,-0.289300,0.698200,0.600400
1050.000000,-0.213000,0.820400,0.469100
1060.000000,-0.118700,0.902900,0.380300
1070.000000,0.072600,0.887000,0.342600
1080.000000,0.233900,0.871000,0.423500
1090.000000,0.404600,0.864800,0.602800
1100.000000,0.448700,0.848500,0.724500
1110.000000,0.465600,0.782800,0.740000
1120.000000,0.465300,0.657800,0.845500
1130.000000,0.290600,0.600900,0.884900
1140.000000,0.029100,0.484200,0.771400
1150.000000,-0.026600,0.435200,0.643100
1160.000000,0.082400,0.326400,0.480700
1170.000000,0.228500,0.266000,0.469100
1180.000000,0.402700,0.214900,0.498900
1190.000000,0.479400,0.173300,0.491400
1200.000000,0.459500,0.160700,0.436700
1210.000000,0.197300,0.118400,0.324300
1220.000000,-0.091500,0.007200,0.094800
1230.000000,-0.213000,-0.064600,-0.135000
1240.000000,-0.197800,-0.106700,-0.062900
1249.992188,-0.105200,-0.158000,0.095100
1260.000000,-0.003800,-0.170000,0.135200
1270.000000,0.086400,-0.094000,0.118400
